ski_pass,godina,vreme_nesrece,value,date1,date1_ts,
01-1078-03-1644-26 2026,2016,3/30/2016 10:35,Karaman greben,3/30/2016 10:35,354492868,
/,2016,12/1/2016 11:08,Karaman greben,12/1/2016 11:08,375749246,
01-078-08-1429 8733,2016,12/3/2016 14:55,Karaman greben,12/3/2016 14:55,375935689,
01-1078-08-14302033,2016,12/5/2016 13:45,Karaman greben,12/5/2016 13:45,376104270,
01-1078 43405 85,2016,12/7/2016 14:00,Karaman greben,12/7/2016 14:00,376277992,
01-1078-08-143364 85,2016,12/7/2016 14:55,Karaman greben,12/7/2016 14:55,376281289,
01-1078-02-211462 74,2016,12/8/2016 11:20,Karaman greben,12/8/2016 11:20,376354808,
01-1078-15-22776 40,2016,12/8/2016 13:05,Karaman greben,12/8/2016 13:05,376361063,
01-1078-10-73003 88,2016,12/8/2016 14:00,Karaman greben,12/8/2016 14:00,376364406,
01-1078-10-73003 88,2016,12/8/2016 14:05,Karaman greben,12/8/2016 14:05,376364650,
01-1078-18-5957 38,2016,12/8/2016 14:10,Karaman greben,12/8/2016 14:10,376364954,
01-1078-10-144210 82,2016,12/9/2016 12:20,Karaman greben,12/9/2016 12:20,376444760,
01-1078-03-164858 2021,2016,12/9/2016 13:35,Karaman greben,12/9/2016 13:35,376449301,
01-1078-02-211687 85,2016,12/9/2016 15:00,Karaman greben,12/9/2016 15:00,376454369,
01-1078-15-22918 40,2016,12/9/2016 15:05,Karaman greben,12/9/2016 15:05,376454674,
01-1078-10-72861 88,2016,12/10/2016 12:01,Karaman greben,12/10/2016 12:01,376530026,
01-1078-08-144188 82,2016,12/10/2016 12:15,Karaman greben,12/10/2016 12:15,376530897,
01-1078-14-1734 91,2016,12/10/2016 15:10,Karaman greben,12/10/2016 15:10,376541387,
01-1078-14-16642 91,2016,12/10/2016 15:35,Karaman greben,12/10/2016 15:35,376542904,
01-1078-08-145816 71,2016,12/19/2016 15:25,Karaman greben,12/19/2016 15:25,377319854,
01-1078-08-145616 82,2016,12/20/2016 12:25,Karaman greben,12/20/2016 12:25,377395477,
01-1078-10-74817 88,2016,12/23/2016 13:32,Karaman greben,12/23/2016 13:32,377658714,
01-1078-04-154315 20,2016,12/23/2016 14:05,Karaman greben,12/23/2016 14:05,377660651,
01-1078-10-74912 20,2016,12/24/2016 9:55,Karaman greben,12/24/2016 9:55,377732107,
12-1087-08-266350733 82,2016,12/25/2016 10:15,Karaman greben,12/25/2016 10:15,377819692,
01-1078-008-26635 87 ,2016,12/25/2016 14:00,Karaman greben,12/25/2016 14:00,377833198,
01-1078-14-18643 91,2016,12/27/2016 13:17,Karaman greben,12/27/2016 13:17,378003421,
01-1078-18-7902 2029,2016,12/27/2016 15:10,Karaman greben,12/27/2016 15:10,378010202,
01-1078-16 3542 71,2016,12/27/2016 15:45,Karaman greben,12/27/2016 15:45,378012292,
01-1078-04-1544460 2028,2016,12/29/2016 11:45,Karaman greben,12/29/2016 11:45,378170698,
07-1078-08-146769 82,2016,12/29/2016 15:15,Karaman greben,12/29/2016 15:15,378183259,
01-1078-10-75656 88,2016,12/30/2016 12:30,Karaman greben,12/30/2016 12:30,378259763,
01-4078-17-7871 2029,2016,12/30/2016 13:50,Karaman greben,12/30/2016 13:50,378264560,
01-1078-10-758343 88,2016,12/31/2016 11:20,Karaman greben,12/31/2016 11:20,378341988,
01-1078-03-1670390 2030,2016,12/31/2016 11:25,Karaman greben,12/31/2016 11:25,378342296,
01-1078-13-39861 74,2016,12/31/2016 12:50,Karaman greben,12/31/2016 12:50,378347376,
01-1078-02-212233 81,2016,12/31/2016 13:50,Karaman greben,12/31/2016 13:50,378351005,
01-1078-09-20930 70,2016,12/31/2016 14:10,Karaman greben,12/31/2016 14:10,378352199,
01-1078-16-3159 71,2017,1/1/2017 9:50,Karaman greben,1/1/2017 9:50,378422977,
01-1078-16-3117 71,2017,1/1/2017 11:35,Karaman greben,1/1/2017 11:35,378429305,
01-1078-16-5978 71,2017,1/1/2017 11:55,Karaman greben,1/1/2017 11:55,378430497,
01-1078-13-39780 83,2017,1/1/2017 12:20,Karaman greben,1/1/2017 12:20,378431987,
01-1078-13-40278 74,2017,1/3/2017 15:15,Karaman greben,1/3/2017 15:15,378615255,
01-1078-16-4785 71,2017,1/3/2017 15:55,Karaman greben,1/3/2017 15:55,378617662,
01-1078-01-240465 70,2017,1/4/2017 10:25,Karaman greben,1/4/2017 10:25,378684290,
01-1614 7133 5349 2666 3584-9,2017,1/4/2017 10:57,Karaman greben,1/4/2017 10:57,378686201,
/,2017,1/4/2017 14:12,Karaman greben,1/4/2017 14:12,378697883,
01-1078-14-19986 91,2017,1/5/2017 10:25,Karaman greben,1/5/2017 10:25,378770691,
01-1078-15-24465 2029,2017,1/5/2017 11:00,Karaman greben,1/5/2017 11:00,378772793,
01-1078-08-147940 82,2017,1/6/2017 9:38,Karaman greben,1/6/2017 9:38,378854252,
01-1078-09-21165 2030,2017,1/7/2017 10:25,Karaman greben,1/7/2017 10:25,378943495,
01-1078 10 76367 88,2017,1/7/2017 13:27,Karaman greben,1/7/2017 13:27,378954422,
01-1078-10-76079 88,2017,1/7/2017 15:59,Karaman greben,1/7/2017 15:59,378963525,
01-1078-10-75408 2,2017,1/8/2017 14:25,Karaman greben,1/8/2017 14:25,379044305,
/,2017,1/9/2017 15:35,Karaman greben,1/9/2017 15:35,379134877,
01-1078-16-6117 81,2017,1/10/2017 15:24,Karaman greben,1/10/2017 15:24,379220617,
01-1078-15-24794 2033,2017,1/10/2017 16:00,Karaman greben,1/10/2017 16:00,379222763,
01-1078-03-167701-2032,2017,1/11/2017 12:00,Karaman greben,1/11/2017 12:00,379294780,
01-1078-13-41394 2033,2017,1/11/2017 14:45,Karaman greben,1/11/2017 14:45,379304677,
01-1078-14-20634 91,2017,1/14/2017 12:10,Karaman greben,1/14/2017 12:10,379554588,
01-1078-10-77835 88,2017,1/15/2017 11:30,Karaman greben,1/15/2017 11:30,379638552,
01-1078-08-149529 82,2017,1/15/2017 14:30,Karaman greben,1/15/2017 14:30,379649363,
01-1078-10-78416 88,2017,1/16/2017 12:30,Karaman greben,1/16/2017 12:30,379728584,
01-1078-18-8869 38,2017,1/16/2017 15:30,Karaman greben,1/16/2017 15:30,379739379,
01-1078-10-78156 88,2017,1/16/2017 16:20,Karaman greben,1/16/2017 16:20,379742387,
01-1078-08-14972 482,2017,1/18/2017 12:19,Karaman greben,1/18/2017 12:19,379900722,
01-1078-13-41938 74,2017,1/19/2017 13:15,Karaman greben,1/19/2017 13:15,379990502,
01-1078-14-21460 2032,2017,1/20/2017 11:30,Karaman greben,1/20/2017 11:30,380070568,
12-1078-14-22716 1537 91,2017,1/21/2017 16:25,Karaman greben,1/21/2017 16:25,380174659,
03-168879 2032 13-29,2017,1/22/2017 13:20,Karaman greben,1/22/2017 13:20,380249968,
01 -1078-10-78740-88,2017,1/22/2017 14:10,Karaman greben,1/22/2017 14:10,380252988,
01-1078-15-25280 2026,2017,1/23/2017 14:19,Karaman greben,1/23/2017 14:19,380339917,
01-1078-02-214568,2017,1/23/2017 14:35,Karaman greben,1/23/2017 14:35,380340888,
01-1078-10-79462-88,2017,1/24/2017 12:20,Karaman greben,1/24/2017 12:20,380419164,
29-1078-10-72273 82,2017,1/24/2017 14:35,Karaman greben,1/24/2017 14:35,380427301,
/,2017,1/24/2017 15:00,Karaman greben,1/24/2017 15:00,380428774,
01-1078-10-79575 38,2017,1/25/2017 15:00,Karaman greben,1/25/2017 15:00,380515172,
01 1078 08 150350 82,2017,1/26/2017 10:20,Karaman greben,1/26/2017 10:20,380584794,
01-1078-08-150046 82,2017,1/26/2017 11:40,Karaman greben,1/26/2017 11:40,380589560,
01-1078-04-156429 2028,2017,1/26/2017 12:30,Karaman greben,1/26/2017 12:30,380592579,
01-1078-10-79176 88,2017,1/26/2017 12:30,Karaman greben,1/26/2017 12:30,380592600,
01-1078-13-42369 81,2017,1/26/2017 13:11,Karaman greben,1/26/2017 13:11,380595010,
01-1078-16-5443 71,2017,1/27/2017 10:35,Karaman greben,1/27/2017 10:35,380672108,
01-1078-10-79733 38,2017,1/27/2017 16:25,Karaman greben,1/27/2017 16:25,380693082,
01-1078-13-43092 81,2017,1/28/2017 12:27,Karaman greben,1/28/2017 12:27,380765200,
01-1078-16-5285 71,2017,1/29/2017 11:28,Karaman greben,1/29/2017 11:28,380848064,
01-1078-09-21859 2030,2017,1/29/2017 11:55,Karaman greben,1/29/2017 11:55,380849687,
01-1078-02-215037 2029,2017,1/29/2017 13:00,Karaman greben,1/29/2017 13:00,380853608,
01-1078-04-156669 2026,2017,1/31/2017 10:12,Karaman greben,1/31/2017 10:12,381016321,
01-1078-10-80403 88,2017,2/1/2017 13:00,Karaman greben,2/1/2017 13:00,381112801,
01-1078-03-170857 83,2017,2/2/2017 13:00,Karaman greben,2/2/2017 13:00,381199201,
01-1078-08-152319 82,2017,2/3/2017 11:50,Karaman greben,2/3/2017 11:50,381281357,
01-1078-06-77586 2033,2017,2/3/2017 13:50,Karaman greben,2/3/2017 13:50,381288583,
/,2017,2/3/2017 15:00,Karaman greben,2/3/2017 15:00,381292794,
01-1078-10808 36,2017,2/4/2017 13:20,Karaman greben,2/4/2017 13:20,381373195,
01-1078-09-22114 2030,2017,2/5/2017 14:15,Karaman greben,2/5/2017 14:15,381462859,
01-1078-08-153573 82,2017,2/7/2017 10:15,Karaman greben,2/7/2017 10:15,381621256,
01-1078-01-241942 70,2017,2/7/2017 12:11,Karaman greben,2/7/2017 12:11,381628241,
01-1078-14-23327 91,2017,2/7/2017 12:45,Karaman greben,2/7/2017 12:45,381630291,
01-1078-16-3805 71,2017,2/7/2017 16:05,Karaman greben,2/7/2017 16:05,381642264,
01-1078-04-157378 2028,2017,2/9/2017 14:30,Karaman greben,2/9/2017 14:30,381809351,
01-1078-14-23228 83,2017,2/9/2017 15:35,Karaman greben,2/9/2017 15:35,381813251,
01-1078-10-81608 88,2017,2/10/2017 10:20,Karaman greben,2/10/2017 10:20,381880809,
01-1078-08-153582 82,2017,2/10/2017 13:05,Karaman greben,2/10/2017 13:05,381890660,
01-1078-03-171954 2021,2017,2/10/2017 13:10,Karaman greben,2/10/2017 13:10,381890965,
01-1078-14-23234 83,2017,2/10/2017 13:30,Karaman greben,2/10/2017 13:30,381892163,
01-1078-13-44122 2032,2017,2/10/2017 14:50,Karaman greben,2/10/2017 14:50,381896982,
01-1078-16-6198 2026,2017,2/13/2017 10:35,Karaman greben,2/13/2017 10:35,382140899,
01-1074-01-242153 44,2017,2/13/2017 11:30,Karaman greben,2/13/2017 11:30,382144163,
01-1078-17-8721 8,2017,2/14/2017 11:00,Karaman greben,2/14/2017 11:00,382228753,
01-1078-14-24106 91,2017,2/14/2017 11:45,Karaman greben,2/14/2017 11:45,382231495,
01-1078-04-157949 2028,2017,2/14/2017 16:10,Karaman greben,2/14/2017 16:10,382247373,
01-1078-03-172489 2021,2017,2/15/2017 13:45,Karaman greben,2/15/2017 13:45,382325084,
01 1078 08 154661 82,2017,2/15/2017 15:48,Karaman greben,2/15/2017 15:48,382332455,
01-1078-04-157938 2028,2017,2/15/2017 16:25,Karaman greben,2/15/2017 16:25,382334699,
01-1078-08-154730 82,2017,2/17/2017 10:50,Karaman greben,2/17/2017 10:50,382487364,
01-1078-01242508 70,2017,2/17/2017 13:16,Karaman greben,2/17/2017 13:16,382496126,
01-1078-14-24376 91,2017,2/18/2017 11:25,Karaman greben,2/18/2017 11:25,382575905,
01-1078-09-22524 2030,2017,2/18/2017 12:20,Karaman greben,2/18/2017 12:20,382579172,
01-1078-03-172936 2012,2017,2/18/2017 14:25,Karaman greben,2/18/2017 14:25,382586675,
01-1078-18-5659 40,2017,2/19/2017 13:18,Karaman greben,2/19/2017 13:18,382669077,
01-1078-17-9339 2031,2017,2/19/2017 13:20,Karaman greben,2/19/2017 13:20,382669167,
*01-1078-16-6463 2033,2017,2/19/2017 15:00,Karaman greben,2/19/2017 15:00,382675170,
01-1078-96-78181-2033,2017,2/20/2017 13:12,Karaman greben,2/20/2017 13:12,382755076,
01-1078-18-11819-38,2017,2/20/2017 13:20,Karaman greben,2/20/2017 13:20,382755586,
01-1078-14-25094 2033,2017,2/20/2017 15:10,Karaman greben,2/20/2017 15:10,382762174,
01-1078-10-84132 2019,2017,2/21/2017 12:20,Karaman greben,2/21/2017 12:20,382838388,
*01-1078-08-155452 82,2017,2/22/2017 12:30,Karaman greben,2/22/2017 12:30,382925401,
01-1078-04-158711 2028,2017,2/22/2017 12:45,Karaman greben,2/22/2017 12:45,382926303,
*01-1076-01-242767 70,2017,2/23/2017 11:16,Karaman greben,2/23/2017 11:16,383007321,
01-1078-10-84041 2029,2017,2/23/2017 15:15,Karaman greben,2/23/2017 15:15,383021673,
*01-1078-06-78643 8,2017,2/24/2017 13:40,Karaman greben,2/24/2017 13:40,383102397,
/,2017,2/25/2017 12:30,Karaman greben,2/25/2017 12:30,383184578,
/,2017,2/25/2017 12:30,Karaman greben,2/25/2017 12:30,383184578,
01-1078-30-2168,2017,2/26/2017 11:05,Karaman greben,2/26/2017 11:05,383265909,
01-1078-14-26100 2032,2017,2/28/2017 11:50,Karaman greben,2/28/2017 11:50,383441373,
01-1078-04-159223 2028,2017,3/2/2017 14:50,Karaman greben,3/2/2017 14:50,383624953,
01-1078-08-156229 82,2017,3/2/2017 15:30,Karaman greben,3/2/2017 15:30,383627392,
01-1078-08-156019 82,2017,3/3/2017 9:29,Karaman greben,3/3/2017 9:29,383692118,
01-1078-06-79369,2017,3/7/2017 15:40,Karaman greben,3/7/2017 15:40,384060003,
01-1078-09-23429 2030,2017,3/9/2017 10:05,Karaman greben,3/9/2017 10:05,384212650,
01-1078-02-219473 81,2017,3/9/2017 10:48,Karaman greben,3/9/2017 10:48,384215274,
01-1078-17-1242 8,2017,3/10/2017 13:20,Karaman greben,3/10/2017 13:20,384310754,
*01-1078-10-86319 2029,2017,3/11/2017 10:15,Karaman greben,3/11/2017 10:15,384386050,
*01-1078-10-85074 88,2017,3/11/2017 10:54,Karaman greben,3/11/2017 10:54,384388439,
*01-1078-06-79533 44,2017,3/11/2017 14:18,Karaman greben,3/11/2017 14:18,384400645,
*01-1078-17-11103 2031,2017,3/11/2017 14:44,Karaman greben,3/11/2017 14:44,384402233,
01-1078-14-27278 91,2017,3/13/2017 11:55,Karaman greben,3/13/2017 11:55,384564898,
01-1078-30-2723,2017,3/14/2017 16:15,Karaman greben,3/14/2017 16:15,384666872,
01-1078-13-48100 2032,2017,3/16/2017 11:10,Karaman greben,3/16/2017 11:10,384821378,
01-1078-16-6836 2033,2017,3/16/2017 16:15,Karaman greben,3/16/2017 16:15,384839709,
01-1078-14-27476 2033,2017,3/17/2017 9:30,Karaman greben,3/17/2017 9:30,384901787,
01-1078-10-87274 88,2017,3/17/2017 13:35,Karaman greben,3/17/2017 13:35,384916465,
01-1078-14-27839 91,2017,3/17/2017 14:30,Karaman greben,3/17/2017 14:30,384919765,
01-1078-18-13362 38,2017,3/17/2017 14:50,Karaman greben,3/17/2017 14:50,384920999,
01-1078-03-176332 2021,2017,3/18/2017 13:55,Karaman greben,3/18/2017 13:55,385004068,
01-1078-17-12021 2031,2017,3/18/2017 13:59,Karaman greben,3/18/2017 13:59,385004329,
01-1078-08-159244 82,2017,3/20/2017 10:35,Karaman greben,3/20/2017 10:35,385164859,
01-1078-10-87552 88,2017,3/20/2017 11:25,Karaman greben,3/20/2017 11:25,385167873,
01-1078-10-87662-88,2017,3/22/2017 13:25,Karaman greben,3/22/2017 13:25,385347864,
01-1078-10-87693 88,2017,3/23/2017 13:40,Karaman greben,3/23/2017 13:40,385435194,
01-1078-08-159388 82,2017,3/24/2017 8:20,Karaman greben,3/24/2017 8:20,385502372,
01-1078-10-87689 88,2017,3/24/2017 13:05,Karaman greben,3/24/2017 13:05,385519494,
01-1078-18-13726 82,2017,3/25/2017 9:40,Karaman greben,3/25/2017 9:40,385593607,
01-1078-03-176813 2021,2017,3/25/2017 11:30,Karaman greben,3/25/2017 11:30,385600200,
01-1078-18-8150 2,2017,3/26/2017 10:50,Karaman greben,3/26/2017 10:50,385684165,
01- 1078-13-488 15,2017,3/27/2017 15:00,Karaman greben,3/27/2017 15:00,385785555,
11-1078-03-177036 91,2017,4/2/2017 9:50,Karaman greben,4/2/2017 9:50,386285391,
01-1078-13-50656,2017,12/7/2017 13:45,Karaman greben,12/7/2017 13:45,407813060,
01-1078-08-160491 36,2017,12/8/2017 12:00,Karaman greben,12/8/2017 12:00,407893159,
01-1078-13-50482 74,2017,12/8/2017 12:25,Karaman greben,12/8/2017 12:25,407894687,
01-1078-15-27646 2031,2017,12/8/2017 12:26,Karaman greben,12/8/2017 12:26,407894720,
01-1078-03-178093 2021,2017,12/8/2017 14:00,Karaman greben,12/8/2017 14:00,407900387,
01-1078-13-50956 74,2017,12/8/2017 15:00,Karaman greben,12/8/2017 15:00,407903982,
01-1078-03-178006 2021,2017,12/9/2017 12:30,Karaman greben,12/9/2017 12:30,407981376,
01-1078-10-89009 2030,2017,12/9/2017 14:15,Karaman greben,12/9/2017 14:15,407987671,
01-1078-14-28399 2031,2017,12/9/2017 15:25,Karaman greben,12/9/2017 15:25,407991885,
01-1078-16-9587 2037,2017,12/15/2017 11:10,Karaman greben,12/15/2017 11:10,408494991,
01-1078-03-179565 2031,2017,12/16/2017 14:50,Karaman greben,12/16/2017 14:50,408594598,
,2017,12/17/2017 13:02,Karaman greben,12/17/2017 13:02,408674476,
01-1078-16 9296 2,2017,12/18/2017 12:10,Karaman greben,12/18/2017 12:10,408757751,
01-1078-08-161455 82,2017,12/18/2017 20:50,Karaman greben,12/18/2017 20:50,408788986,
01-1078-14 29411 91,2017,12/23/2017 14:50,Karaman greben,12/23/2017 14:50,409199380,
01-1078-08-162411 82,2017,12/25/2017 13:15,Karaman greben,12/25/2017 13:15,409366484,
01-1078-03-180410 2021,2017,12/25/2017 16:24,Karaman greben,12/25/2017 16:24,409377840,
01-1078-03-180426 2021,2017,12/25/2017 19:50,Karaman greben,12/25/2017 19:50,409390170,
01-1078-14-30011 8,2017,12/26/2017 14:51,Karaman greben,12/26/2017 14:51,409458654,
1.10782E+15,2017,12/27/2017 12:55,Karaman greben,12/27/2017 12:55,409538061,
1-1078 13-51478 81,2017,12/28/2017 18:30,Karaman greben,12/28/2017 18:30,409644603,
01-1078-08-162347 82,2017,12/28/2017 19:45,Karaman greben,12/28/2017 19:45,409649079,
01-1078-10-91455 88,2017,12/29/2017 14:10,Karaman greben,12/29/2017 14:10,409715389,
01-1078-14-30292 91,2017,12/29/2017 16:13,Karaman greben,12/29/2017 16:13,409722789,
,2017,12/31/2017 12:50,Karaman greben,12/31/2017 12:50,409883362,
01-1078-04-163217 2028,2017,12/31/2017 21:08,Karaman greben,12/31/2017 21:08,409913281,
01-1078-02-220584 36,2018,1/1/2018 10:54,Karaman greben,1/1/2018 10:54,409962797,
01-1078-04-163286 2041,2018,1/1/2018 11:35,Karaman greben,1/1/2018 11:35,409965285,
01-1078-16-7118 21,2018,1/2/2018 15:35,Karaman greben,1/2/2018 15:35,410066099,
01-1078-08-163437 82,2018,1/2/2018 19:20,Karaman greben,1/2/2018 19:20,410079589,
01-1078-03-182180 2021,2018,1/3/2018 15:40,Karaman greben,1/3/2018 15:40,410152755,
01-1078-02-220797 36,2018,1/3/2018 21:10,Karaman greben,1/3/2018 21:10,410172590,
01-1078-02-221093 2042 ,2018,1/4/2018 14:10,Karaman greben,1/4/2018 14:10,410233755,
01-1078-13-53020 2028,2018,1/4/2018 15:30,Karaman greben,1/4/2018 15:30,410238560,
01-1078-06-81667 44,2018,1/6/2018 12:20,Karaman greben,1/6/2018 12:20,410399961,
01-1078-02-220030 2030,2018,1/7/2018 18:38,Karaman greben,1/7/2018 18:38,410509076,
01-1078-03-182412 2021,2018,1/7/2018 20:14,Karaman greben,1/7/2018 20:14,410514814,
01-1078-15-29422 2032,2018,1/8/2018 14:02,Karaman greben,1/8/2018 14:02,410578894,
01-1078-05-38240 2037,2018,1/9/2018 11:50,Karaman greben,1/9/2018 11:50,410657355,
12-1078-04-126692439 2042,2018,1/9/2018 12:30,Karaman greben,1/9/2018 12:30,410659793,
01-1078-03-183451 2021,2018,1/9/2018 13:50,Karaman greben,1/9/2018 13:50,410664582,
01-1078-03-183255 2021,2018,1/10/2018 13:20,Karaman greben,1/10/2018 13:20,410749203,
1-1078-13-53206-81,2018,1/10/2018 13:35,Karaman greben,1/10/2018 13:35,410750057,
01-1078-03-183581 2021,2018,1/11/2018 15:00,Karaman greben,1/11/2018 15:00,410841575,
1-1078-13-53311 2032,2018,1/12/2018 11:20,Karaman greben,1/12/2018 11:20,410914797,
01-1078-15-29518 2027,2018,1/12/2018 11:40,Karaman greben,1/12/2018 11:40,410915960,
01-1078-17-14868 2031,2018,1/12/2018 12:45,Karaman greben,1/12/2018 12:45,410919870,
odbila da preda skipass,2018,1/13/2018 12:40,Karaman greben,1/13/2018 12:40,411006006,
01-1078-13-49652 40,2018,1/13/2018 13:20,Karaman greben,1/13/2018 13:20,411008357,
01-1078-14-33456 91,2018,1/15/2018 14:00,Karaman greben,1/15/2018 14:00,411183587,
*1-1078-13-53804 81,2018,1/16/2018 11:15,Karaman greben,1/16/2018 11:15,411260096,
01-1078-08-166352 2027,2018,1/17/2018 9:33,Karaman greben,1/17/2018 9:33,411340334,
01-1078-17-14798 2031,2018,1/17/2018 14:40,Karaman greben,1/17/2018 14:40,411358760,
01-1078-17-15258 2031,2018,1/17/2018 14:47,Karaman greben,1/17/2018 14:47,411359224,
01-1078-08-166288 82,2018,1/18/2018 13:50,Karaman greben,1/18/2018 13:50,411442173,
Nema,2018,1/20/2018 18:35,Karaman greben,1/20/2018 18:35,411632055,
1-1078-30-3778,2018,1/22/2018 14:10,Karaman greben,1/22/2018 14:10,411788951,
1-1078-13-54313 81,2018,1/22/2018 20:29,Karaman greben,1/22/2018 20:29,411811744,
01-1078-03-185382 2021,2018,1/23/2018 12:30,Karaman greben,1/23/2018 12:30,411869401,
01-1078-03-185348 2021,2018,1/24/2018 13:25,Karaman greben,1/24/2018 13:25,411959084,
/,2018,1/24/2018 13:30,Karaman greben,1/24/2018 13:30,411959408,
01-1078-14-34481 91,2018,1/24/2018 16:10,Karaman greben,1/24/2018 16:10,411968969,
01-10778-14-34247 91,2018,1/24/2018 19:35,Karaman greben,1/24/2018 19:35,411981260,
01-1078-03-185187 2032,2018,1/25/2018 21:40,Karaman greben,1/25/2018 21:40,412075169,
01-1078-14-34414 2032,2018,1/25/2018 21:40,Karaman greben,1/25/2018 21:40,412075204,
01-1078-03-186227 2032,2018,1/28/2018 11:42,Karaman greben,1/28/2018 11:42,412298506,
01-1078-06-83097 8,2018,1/28/2018 15:00,Karaman greben,1/28/2018 15:00,412310405,
01-1078-08-167152 82,2018,1/29/2018 11:17,Karaman greben,1/29/2018 11:17,412383421,
01 1078 03 186574 2021,2018,1/29/2018 12:45,Karaman greben,1/29/2018 12:45,412388673,
01-1078-14-35249 91,2018,1/30/2018 9:35,Karaman greben,1/30/2018 9:35,412463679,
01-1078-10-96264 88,2018,1/30/2018 15:35,Karaman greben,1/30/2018 15:35,412485264,
01-1078-02-223381 36,2018,1/31/2018 21:07,Karaman greben,1/31/2018 21:07,412591571,
01-1078-16-7418 21,2018,2/1/2018 21:00,Karaman greben,2/1/2018 21:00,412677587,
Jednokratni ski pass,2018,2/2/2018 17:15,Karaman greben,2/2/2018 17:15,412750503,
01-1078-16-10373 20370,2018,2/3/2018 13:10,Karaman greben,2/3/2018 13:10,412822204,
01-1078-14-35952 2032,2018,2/3/2018 21:00,Karaman greben,2/3/2018 21:00,412850376,
,2018,2/4/2018 10:25,Karaman greben,2/4/2018 10:25,412898705,
01-1078-03-187427 2021,2018,2/4/2018 16:05,Karaman greben,2/4/2018 16:05,412919060,
01-1078-18-1825 2029,2018,2/4/2018 16:15,Karaman greben,2/4/2018 16:15,412919702,
01-1078-08-159475 82,2018,2/5/2018 16:18,Karaman greben,2/5/2018 16:18,413006253,
01-1078-03-187535 2032,2018,2/6/2018 13:05,Karaman greben,2/6/2018 13:05,413081073,
01-1078-03-187726 2021,2018,2/6/2018 15:11,Karaman greben,2/6/2018 15:11,413088612,
01-1078-03-187144 2032,2018,2/6/2018 20:50,Karaman greben,2/6/2018 20:50,413108955,
01-1078-17-17289 2031,2018,2/7/2018 15:03,Karaman greben,2/7/2018 15:03,413174584,
01-1078-17-17358 8,2018,2/7/2018 16:01,Karaman greben,2/7/2018 16:01,413178062,
01-1078-08-169552 82 ,2018,2/8/2018 12:18,Karaman greben,2/8/2018 12:18,413251036,
01-1078-13-56058 2032,2018,2/8/2018 19:35,Karaman greben,2/8/2018 19:35,413277273,
01-1078-16-8882 21,2018,2/10/2018 10:15,Karaman greben,2/10/2018 10:15,413416485,
01-1078-14-37172 91,2018,2/11/2018 14:40,Karaman greben,2/11/2018 14:40,413518801,
/,2018,2/11/2018 21:30,Karaman greben,2/11/2018 21:30,413543391,
01-1078-15-31062 81,2018,2/12/2018 20:52,Karaman greben,2/12/2018 20:52,413627529,
01-1078-10-98205 88,2018,2/13/2018 13:20,Karaman greben,2/13/2018 13:20,413686768,
01-1078-03-188705 2021,2018,2/13/2018 15:28,Karaman greben,2/13/2018 15:28,413694447,
01-1077-02-225312 36,2018,2/14/2018 16:40,Karaman greben,2/14/2018 16:40,413785199,
01-1078-02-225505 36,2018,2/15/2018 14:07,Karaman greben,2/15/2018 14:07,413862392,
01-1078-08-169985 82,2018,2/15/2018 14:55,Karaman greben,2/15/2018 14:55,413865291,
01-1078-05-41172 70,2018,2/15/2018 16:25,Karaman greben,2/15/2018 16:25,413870683,
/,2018,2/16/2018 11:40,Karaman greben,2/16/2018 11:40,413939972,
01-1078-10-98890 88,2018,2/16/2018 12:35,Karaman greben,2/16/2018 12:35,413943308,
01-1077-02-225590 2042,2018,2/16/2018 13:15,Karaman greben,2/16/2018 13:15,413945709,
12-1078-04-185942254 2040,2018,2/16/2018 14:15,Karaman greben,2/16/2018 14:15,413949250,
01-1078-17-18425  2031,2018,2/16/2018 14:40,Karaman greben,2/16/2018 14:40,413950764,
01-1078-16-10763 2037,2018,2/16/2018 20:18,Karaman greben,2/16/2018 20:18,413971080,
01-1078-14-37819 91,2018,2/17/2018 16:26,Karaman greben,2/17/2018 16:26,414043510,
01-1078-14-39098 91,2018,2/20/2018 13:16,Karaman greben,2/20/2018 13:16,414291328,
01-1078-02-225983 36,2018,2/20/2018 21:35,Karaman greben,2/20/2018 21:35,414321256,
01-1078-10-99161 88,2018,2/21/2018 10:35,Karaman greben,2/21/2018 10:35,414368096,
Nema,2018,2/22/2018 3:10,Karaman greben,2/22/2018 3:10,414427780,
01-1078-03-190096 2040,2018,2/22/2018 10:40,Karaman greben,2/22/2018 10:40,414454801,
01-1078-08-171660 82,2018,2/22/2018 12:25,Karaman greben,2/22/2018 12:25,414461071,
01-1078-05-41918 70,2018,2/23/2018 11:20,Karaman greben,2/23/2018 11:20,414543578,
01-1078-30-5350,2018,2/23/2018 12:00,Karaman greben,2/23/2018 12:00,414545953,
10-1078-03-190297 2021,2018,2/24/2018 12:55,Karaman greben,2/24/2018 12:55,414635689,
01-1078-08-159571 82,2018,2/24/2018 14:22,Karaman greben,2/24/2018 14:22,414640921,
01-1078-06-84205 44,2018,2/24/2018 16:10,Karaman greben,2/24/2018 16:10,414647358,
01-1078-13-57492 81,2018,2/25/2018 19:30,Karaman greben,2/25/2018 19:30,414745763,
01-1078-03-190792 2032,2018,2/26/2018 14:40,Karaman greben,2/26/2018 14:40,414814763,
01-1078-08-172390 82,2018,2/27/2018 14:55,Karaman greben,2/27/2018 14:55,414902089,
